@lamp
-1708.880981,401.245758,204.421799,20.000000,20.000000,20.000000,0.708729,0.000685,0.705479,-0.000728,255,255,255,255
-1708.937988,400.790070,318.996490,20.000000,20.320000,20.000000,0.670731,0.001805,0.741697,-0.001729,255,255,255,255
-1711.818970,416.756531,893.902344,20.000000,20.320000,20.000000,0.670731,0.001805,0.741697,-0.001729,255,255,255,255
-1710.494019,417.030853,1049.760620,20.000000,20.320000,20.000000,0.670731,0.001805,0.741697,-0.001729,255,255,255,255
@concrete-slab
-1492.888672,229.305634,277.095123,267.360016,20.240000,207.700043,1.000000,0.000000,0.000000,0.000000,127,127,127,255
-1484.591309,229.130096,665.184387,264.719940,19.020002,207.700043,-0.999969,0.005246,-0.005798,0.002857,127,127,127,255
-983.890442,180.718536,496.039032,248.059982,19.760000,247.840012,0.994865,-0.001179,0.011741,-0.100523,127,127,127,255
-492.856293,80.199135,494.035431,248.059982,19.760000,247.840012,0.702505,0.070702,0.704888,-0.068042,127,127,127,255
-2.423189,29.484547,147.491745,248.059982,19.760000,247.840012,0.004077,-0.000176,0.999992,0.003193,127,127,127,255
0.200783,30.992918,629.934326,248.059982,19.760000,247.840012,0.999986,-0.003628,-0.005180,0.000822,127,127,127,255
-1816.889893,468.991272,500.295166,86.680031,231.359940,389.819946,0.999999,0.000000,0.000000,0.001100,178,178,178,255
-1481.503784,227.572540,1127.767090,264.719940,19.020002,257.780121,-0.708283,0.003441,-0.705922,0.001869,127,127,127,255
-1486.342163,228.743912,1702.622803,302.459930,19.020002,257.780121,0.700627,-0.002619,-0.713516,-0.004184,127,127,127,255
-1813.707397,473.717804,1286.055176,86.680031,231.359940,389.819946,0.999999,0.000000,0.000000,0.001100,153,153,153,255
-1817.641113,593.320129,1762.179688,86.680031,231.359940,389.819946,0.715807,0.698276,-0.000604,0.005507,127,127,127,255
-1820.040527,471.246521,-224.384186,86.680031,231.359940,389.819946,0.999965,0.000009,-0.008300,0.001100,127,127,127,255
-1482.655273,227.214798,-189.756851,264.719940,19.020002,257.780121,-0.708708,0.000900,-0.705505,-0.000682,127,127,127,255
-1821.198242,859.675293,1130.293945,86.680031,231.359940,389.819946,0.999991,-0.001906,-0.002041,0.003660,127,127,127,255
-1831.253540,840.780762,381.118042,86.680031,231.359940,389.819946,0.999989,0.000095,0.004500,0.001092,153,153,153,255
-1480.597900,231.033371,-741.716309,302.459930,19.020002,257.780121,0.705466,-0.001169,-0.708743,-0.002654,127,127,127,255
-1827.938843,880.593994,-404.436432,86.680031,231.359940,389.819946,0.005808,-0.999928,0.000486,-0.010649,178,178,178,255
-1820.708496,631.829529,-927.053833,86.680031,538.639893,389.619934,0.710782,-0.703337,-0.010054,-0.000416,127,127,127,255
-1479.602783,228.249313,-1353.839966,259.539948,19.920008,315.180023,0.999999,0.001053,-0.001016,-0.002402,127,127,127,255
-1018.069275,310.949524,-1370.078735,212.599884,11.719999,90.340019,0.984185,-0.000786,0.005357,0.177063,102,102,102,255
-652.575806,445.323456,-1372.697266,183.439880,15.959999,90.340019,-0.001527,0.177031,-0.984184,0.006565,127,127,127,255
-347.338654,553.707947,-1371.337402,146.279922,22.720005,90.340019,0.983779,-0.009845,-0.009771,0.178860,102,102,102,255
17.388561,604.129333,-1260.098633,235.259933,20.000000,204.160004,1.000000,0.000000,0.000000,0.000000,127,127,127,255
22.007710,603.611755,-820.501770,235.259933,20.000000,236.600082,0.706537,0.001151,-0.707671,0.001880,153,153,153,255
18.813995,602.370422,-442.022461,235.259933,20.080000,193.940109,0.999963,-0.000838,0.008100,0.002541,127,127,127,255
1.519659,747.594849,318.370178,246.540070,20.139999,156.599960,1.000000,0.000000,0.000000,0.000000,127,127,127,255
-339.923523,744.577087,236.235703,184.480026,20.059999,168.559982,-0.267884,-0.000584,-0.963451,0.000616,127,127,127,255
-648.861389,800.035095,45.593235,184.480026,20.059999,168.559982,-0.264983,-0.141218,-0.953110,-0.037751,127,127,127,255
-948.530579,906.640442,-134.712524,168.279999,20.059999,185.119949,-0.863793,-0.126175,-0.482179,0.073807,127,127,127,255
-1369.996948,960.689697,-395.425140,323.880066,17.520004,165.100113,0.961684,-0.001733,-0.274154,-0.002953,127,127,127,255
-1519.252686,957.109253,-763.805298,302.459930,19.200003,191.000244,0.705466,-0.001169,-0.708743,-0.002654,127,127,127,255
-1525.710693,955.716064,-1404.561890,194.360077,18.940002,327.060211,0.999996,0.001839,0.001583,-0.003360,102,102,102,255
-1627.937500,230.586975,-1953.942749,118.839958,19.860008,284.940338,0.999999,0.001053,-0.001016,-0.002402,127,127,127,255
-1452.109985,228.314667,-2259.597656,118.839958,19.860008,236.320557,0.812720,0.003089,0.582644,-0.002648,127,127,127,255
-1843.977661,230.952972,-2403.800049,118.839958,19.860008,182.080505,-0.580367,0.003208,0.814342,0.003306,127,127,127,255
-2232.344971,236.893066,-2542.126465,118.839958,19.800009,230.740463,-0.817234,-0.003847,-0.576286,0.002582,127,127,127,255
-1562.526855,450.952393,-2632.373779,196.680084,214.900070,196.380585,0.812720,0.003089,0.582644,-0.002648,127,127,127,255
-1953.088135,434.567291,-2772.873047,196.680084,243.699966,273.540619,0.557981,-0.592717,0.393590,0.427126,127,127,127,255
-1468.485840,998.244934,-1879.972412,80.439934,18.260000,151.339920,0.990901,0.134592,-0.002218,0.000698,102,102,102,255
-1396.888428,1057.285767,-2237.921875,172.759857,16.339994,121.099976,0.985777,0.001879,-0.168025,0.002598,127,127,127,255
-1460.734375,1041.015137,-2166.726562,86.839874,16.479994,120.959976,0.999422,-0.000128,-0.033940,0.003211,127,127,127,255
-1589.732544,846.964600,-2648.903076,196.680084,223.480026,328.040588,0.580494,-0.568278,0.411698,0.413038,127,127,127,255
-1777.065308,1054.511230,-2384.695312,231.799774,16.479994,128.099960,0.185047,-0.002642,0.982723,0.002619,127,127,127,255
-1988.984009,914.248047,-2794.725342,196.680084,223.560028,214.600616,0.817024,0.014693,0.576175,-0.017028,127,127,127,255
-2243.192139,1059.255737,-2529.535889,252.479752,16.339994,121.099976,0.986503,-0.002216,-0.163719,-0.001551,127,127,127,255
-1461.688354,845.896790,-3019.370361,261.019928,223.480026,328.040588,-0.407485,-0.402785,0.579312,-0.579767,127,127,127,255
-1239.829468,753.439087,-3219.657715,215.059769,16.339994,238.179825,0.985777,0.001879,-0.168025,0.002598,127,127,127,255
-1292.480347,752.181702,-3457.840820,215.059769,16.339994,338.119873,0.570459,0.002069,-0.821323,0.001343,127,127,127,255
-1105.911743,1340.354736,-3114.379639,185.999908,15.279998,205.919952,0.986385,0.000909,-0.164449,0.001468,127,127,127,255
